post_id	post_text	post_published	comment_id	comment_message	comment_published	comment_like_count	attachment_type	attachment_url
153677961330272_2043839428980773	"Flooding on campus after heavy rainfall 🌧  Just like the rest of Enschede  the campus of the University of Twente has faced some flooding tonight and several trees have fallen down. No personal accidents have occurred. Some buildings suffer from water damage; especially the Sports Centre and the University Library (LB) in the Vrijhof. These buildings will be open tomorrow  but the quiet zone in the library will not be available.  At this point we are identifying the exact extent of the damage and taking necessary action if required. ."	2018-07-25T21:20:39+0000	2043839428980773_2043908125640570	"There were no injuries"	2018-07-25T22:28:58+0000	0		
153677961330272_2043839428980773	"Flooding on campus after heavy rainfall 🌧  Just like the rest of Enschede  the campus of the University of Twente has faced some flooding tonight and several trees have fallen down. No personal accidents have occurred. Some buildings suffer from water damage; especially the Sports Centre and the University Library (LB) in the Vrijhof. These buildings will be open tomorrow  but the quiet zone in the library will not be available.  At this point we are identifying the exact extent of the damage and taking necessary action if required. ."	2018-07-25T21:20:39+0000	2043839428980773_2051107758253940	"Everything fine now?"	2018-07-30T03:46:41+0000	0		
153677961330272_2043839428980773	"Flooding on campus after heavy rainfall 🌧  Just like the rest of Enschede  the campus of the University of Twente has faced some flooding tonight and several trees have fallen down. No personal accidents have occurred. Some buildings suffer from water damage; especially the Sports Centre and the University Library (LB) in the Vrijhof. These buildings will be open tomorrow  but the quiet zone in the library will not be available.  At this point we are identifying the exact extent of the damage and taking necessary action if required. ."	2018-07-25T21:20:39+0000	2043839428980773_2045386898826026	"Bart Peeters"	2018-07-26T19:26:08+0000	0		
153677961330272_2041221972575852	"UT-alumnus Ndumiso Madlala (Chemical Engineering  04) had a dream of becoming a world-class brewmaster. After some years of work experience  he decided to give up his well-paid job to craft his own beer: Soweto Gold. His successful company was taken over by Heineken last year  with Ndumiso still in charge of the production of many liters of the golden lager."	2018-07-24T09:46:07+0000	2041221972575852_2043818825649500	"Joris Als je nou naar Berlijn mocht gaan hadden wij dit kunnen worden"	2018-07-25T21:03:28+0000	0		
153677961330272_2041221972575852	"UT-alumnus Ndumiso Madlala (Chemical Engineering  04) had a dream of becoming a world-class brewmaster. After some years of work experience  he decided to give up his well-paid job to craft his own beer: Soweto Gold. His successful company was taken over by Heineken last year  with Ndumiso still in charge of the production of many liters of the golden lager."	2018-07-24T09:46:07+0000	2041221972575852_2043792795652103	"Luc Weeber misschien inspirerend voor je huisgenoot😚"	2018-07-25T20:38:12+0000	1		
153677961330272_2041221972575852	"UT-alumnus Ndumiso Madlala (Chemical Engineering  04) had a dream of becoming a world-class brewmaster. After some years of work experience  he decided to give up his well-paid job to craft his own beer: Soweto Gold. His successful company was taken over by Heineken last year  with Ndumiso still in charge of the production of many liters of the golden lager."	2018-07-24T09:46:07+0000	2041221972575852_2043740992323950	"Daan van Zeventer"	2018-07-25T19:49:53+0000	1		
153677961330272_2041221972575852	"UT-alumnus Ndumiso Madlala (Chemical Engineering  04) had a dream of becoming a world-class brewmaster. After some years of work experience  he decided to give up his well-paid job to craft his own beer: Soweto Gold. His successful company was taken over by Heineken last year  with Ndumiso still in charge of the production of many liters of the golden lager."	2018-07-24T09:46:07+0000	2041221972575852_2041281339236582	"Dominique ik zie hier een mooie toekomst"	2018-07-24T10:33:53+0000	1		
153677961330272_2041221972575852	"UT-alumnus Ndumiso Madlala (Chemical Engineering  04) had a dream of becoming a world-class brewmaster. After some years of work experience  he decided to give up his well-paid job to craft his own beer: Soweto Gold. His successful company was taken over by Heineken last year  with Ndumiso still in charge of the production of many liters of the golden lager."	2018-07-24T09:46:07+0000	2041221972575852_2044884668876249	"Koen de Koning"	2018-07-26T13:20:45+0000	1		
153677961330272_2041221972575852	"UT-alumnus Ndumiso Madlala (Chemical Engineering  04) had a dream of becoming a world-class brewmaster. After some years of work experience  he decided to give up his well-paid job to craft his own beer: Soweto Gold. His successful company was taken over by Heineken last year  with Ndumiso still in charge of the production of many liters of the golden lager."	2018-07-24T09:46:07+0000	2041221972575852_2042487605782622	"Sanjay Sathish"	2018-07-25T02:28:28+0000	1		
153677961330272_2020515997979783	"Do you have an entrepreneurial mind? Check this aftermovie. Entrepreneurial Day and UT Challenge 2018."	2018-07-11T17:10:04+0000	2020515997979783_2022208574477192	"Tijmen van den Elzen"	2018-07-12T18:34:54+0000	1		
153677961330272_2020515997979783	"Do you have an entrepreneurial mind? Check this aftermovie. Entrepreneurial Day and UT Challenge 2018."	2018-07-11T17:10:04+0000	2020515997979783_2020552784642771	"Ilonka de Beer"	2018-07-11T17:33:06+0000	1		
153677961330272_2020515997979783	"Do you have an entrepreneurial mind? Check this aftermovie. Entrepreneurial Day and UT Challenge 2018."	2018-07-11T17:10:04+0000	2020515997979783_2021659411198775	"Amy de Lange wel goed in beeld hoor"	2018-07-12T11:37:33+0000	0		
153677961330272_2012378452126871	"All eyes will be on the FIFA World Cup tonight  as 🇧🇪️ Belgium and 🇧🇷️ Brazil will battle for a place in the semi finals.  Belgium s secret weapon is an University of Twente start-up: SciSports. They have set up a clever data analytics system to support Roberto Martinez s tactical decision making.  Let s see how they do tonight!"	2018-07-06T11:13:21+0000	2012378452126871_2013130172051699	"Jelle Clemens🎉💪🏻"	2018-07-06T21:49:23+0000	1		
153677961330272_2012378452126871	"All eyes will be on the FIFA World Cup tonight  as 🇧🇪️ Belgium and 🇧🇷️ Brazil will battle for a place in the semi finals.  Belgium s secret weapon is an University of Twente start-up: SciSports. They have set up a clever data analytics system to support Roberto Martinez s tactical decision making.  Let s see how they do tonight!"	2018-07-06T11:13:21+0000	2012378452126871_2013136062051110	"Corneel Penninkhof Amber Loode Patrick Oude Avenhuis"	2018-07-06T21:55:27+0000	2		
153677961330272_2012378452126871	"All eyes will be on the FIFA World Cup tonight  as 🇧🇪️ Belgium and 🇧🇷️ Brazil will battle for a place in the semi finals.  Belgium s secret weapon is an University of Twente start-up: SciSports. They have set up a clever data analytics system to support Roberto Martinez s tactical decision making.  Let s see how they do tonight!"	2018-07-06T11:13:21+0000	2012378452126871_2013681905329859	"Gaaf! Nadine Witvoet Merlinde Blei Silke Bekke"	2018-07-07T07:25:47+0000	2		
153677961330272_2012378452126871	"All eyes will be on the FIFA World Cup tonight  as 🇧🇪️ Belgium and 🇧🇷️ Brazil will battle for a place in the semi finals.  Belgium s secret weapon is an University of Twente start-up: SciSports. They have set up a clever data analytics system to support Roberto Martinez s tactical decision making.  Let s see how they do tonight!"	2018-07-06T11:13:21+0000	2012378452126871_2013957178635665	"Arjan Hilda hier had ik het gister over"	2018-07-07T13:32:06+0000	1		
153677961330272_2012378452126871	"All eyes will be on the FIFA World Cup tonight  as 🇧🇪️ Belgium and 🇧🇷️ Brazil will battle for a place in the semi finals.  Belgium s secret weapon is an University of Twente start-up: SciSports. They have set up a clever data analytics system to support Roberto Martinez s tactical decision making.  Let s see how they do tonight!"	2018-07-06T11:13:21+0000	2012378452126871_2012809495417100	"Joris Dijkkamp Thomas Rolefes"	2018-07-06T17:04:30+0000	1		
153677961330272_2012378452126871	"All eyes will be on the FIFA World Cup tonight  as 🇧🇪️ Belgium and 🇧🇷️ Brazil will battle for a place in the semi finals.  Belgium s secret weapon is an University of Twente start-up: SciSports. They have set up a clever data analytics system to support Roberto Martinez s tactical decision making.  Let s see how they do tonight!"	2018-07-06T11:13:21+0000	2012378452126871_2013192728712110	"Michiel Thijs belgica working together with our uni haha 😅 Bernd Shlueter"	2018-07-06T22:53:22+0000	2		
153677961330272_2012378452126871	"All eyes will be on the FIFA World Cup tonight  as 🇧🇪️ Belgium and 🇧🇷️ Brazil will battle for a place in the semi finals.  Belgium s secret weapon is an University of Twente start-up: SciSports. They have set up a clever data analytics system to support Roberto Martinez s tactical decision making.  Let s see how they do tonight!"	2018-07-06T11:13:21+0000	2012378452126871_2013131885384861	"Fantastic work, keep it going!"	2018-07-06T21:51:08+0000	0		
